# Iteration 491, is_converged_ 1
# Heat flux: -0.567208
0 0 1
0 0.0714286 1
0 0.142857 1
0 0.214286 1
0 0.285714 1
0 0.357143 1
0 0.428571 1
0 0.5 1
0 0.571429 1
0 0.642857 1
0 0.714286 1
0 0.785714 1
0 0.857143 1
0 0.928571 1
0 1 1
0 1.07143 1
0 1.14286 1
0 1.21429 1
0 1.28571 1
0 1.35714 1
0 1.42857 1
0 1.5 1
0 1.57143 1
0 1.64286 1
0 1.71429 1
0 1.78571 1
0 1.85714 1
0 1.92857 1
0 2 1
0 2.07143 1
0 2.14286 1
0 2.21429 1
0 2.28571 1
0 2.35714 1
0 2.42857 1
0 2.5 1
0 2.57143 1
0 2.64286 1
0 2.71429 1
0 2.78571 1
0 2.85714 1
0 2.92857 1
0 3 1
0 3.07143 1
0 3.14286 1
0 3.21429 1
0 3.28571 1
0 3.35714 1
0 3.42857 1
0 3.5 1
0 3.57143 1
0 3.64286 1
0 3.71429 1
0 3.78571 1
0 3.85714 1
0 3.92857 1
0 4 1
0 4.07143 1
0 4.14286 1
0 4.21429 1
0 4.28571 1
0 4.35714 1
0 4.42857 1
0 4.5 1
0 4.57143 1
0 4.64286 1
0 4.71429 1
0 4.78571 1
0 4.85714 1
0 4.92857 1
0 5 1
0 5.07143 1
0 5.14286 1
0 5.21429 1
0 5.28571 1
0 5.35714 1
0 5.42857 1
0 5.5 1
0 5.57143 1
0 5.64286 1
0 5.71429 1
0 5.78571 1
0 5.85714 1
0 5.92857 1
0 6 1
0 6.07143 1
0 6.14286 1
0 6.21429 1
0 6.28571 1
0 6.35714 1
0 6.42857 1
0 6.5 1
0 6.57143 1
0 6.64286 1
0 6.71429 1
0 6.78571 1
0 6.85714 1
0 6.92857 1
0 7 1
0 7.07143 1
0 7.14286 1
0 7.21429 1
0 7.28571 1
0 7.35714 1
0 7.42857 1
0 7.5 1
0 7.57143 1
0 7.64286 1
0 7.71429 1
0 7.78571 1
0 7.85714 1
0 7.92857 1
0 8 1
0 8.07143 1
0 8.14286 1
0 8.21429 1
0 8.28571 1
0 8.35714 1
0 8.42857 1
0 8.5 1
0 8.57143 1
0 8.64286 1
0 8.71429 1
0 8.78571 1
0 8.85714 1
0 8.92857 1
0 9 1
0 9.07143 1
0 9.14286 1
0 9.21429 1
0 9.28571 1
0 9.35714 1
0 9.42857 1
0 9.5 1
0 9.57143 1
0 9.64286 1
0 9.71429 1
0 9.78571 1
0 9.85714 1
0 9.92857 1

0.0714286 0 0.954716
0.0714286 0.0714286 0.964383
0.0714286 0.142857 0.973144
0.0714286 0.214286 0.980284
0.0714286 0.285714 0.985754
0.0714286 0.357143 0.9898
0.0714286 0.428571 0.992734
0.0714286 0.5 0.994839
0.0714286 0.571429 0.99634
0.0714286 0.642857 0.997407
0.0714286 0.714286 0.998164
0.0714286 0.785714 0.9987
0.0714286 0.857143 0.99908
0.0714286 0.928571 0.999348
0.0714286 1 0.999539
